# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361188,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361188,81,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361188,85,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361193,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361195,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361197,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,846,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,948,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,1054,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,1305,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,1650,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361197,2066,15,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361223,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361223,54,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361223,75,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361223,86,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361223,112,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361239,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,38,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,43,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,53,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,115,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,886,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361239,1007,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361240,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,15,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,135,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,321,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,338,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,351,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361240,675,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361272,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361272,93,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361272,107,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361280,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361283,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361284,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361297,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361297,34,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361297,321,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361297,342,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361297,803,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361297,886,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361303,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,27,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,30,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,38,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,40,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,65,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,70,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,104,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,108,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,945,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1050,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1210,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1341,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1583,11,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1586,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361303,1921,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361318,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,26,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,29,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,32,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,43,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,67,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,210,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361318,226,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361319,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361319,171,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361320,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361320,13,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361320,204,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361320,266,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361333,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,28,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,30,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,61,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,65,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,67,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361333,71,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361361,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361361,52,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361361,60,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361361,98,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361362,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361363,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361363,8,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361365,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361366,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361366,134,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361366,177,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361400,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361400,68,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361400,79,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361400,88,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361400,98,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361417,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,51,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,627,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,703,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,931,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,1011,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,1174,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,1245,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361417,1548,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361443,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,72,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,81,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,144,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,154,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,234,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,236,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,938,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,998,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,1157,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,1273,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,1497,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,1844,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,2214,15,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361443,2232,16,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361468,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,39,4,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,294,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,356,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,382,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,1033,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,1132,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,1280,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,1399,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361468,1631,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361475,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,78,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,85,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,861,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,897,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,1032,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361475,1223,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361512,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,88,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,132,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,828,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,908,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,1075,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,1190,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361512,1430,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361569,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361569,49,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361569,89,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361569,102,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361573,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361573,5,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361573,91,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361579,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361579,66,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361579,765,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361579,844,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361580,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361580,70,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361580,156,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361957,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361957,815,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361971,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,86,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,108,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,113,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,885,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,956,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,1090,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,1202,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,1428,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,1739,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361971,2123,15,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361989,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361989,42,4,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361989,57,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
361989,74,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361990,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361994,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362058,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,69,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,76,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,85,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,93,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,96,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362058,108,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362059,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362060,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362061,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362062,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362063,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362063,11,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362063,28,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362064,1,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362064,94,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362064,205,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362064,407,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362064,825,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362087,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362091,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,464,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,496,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,663,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,744,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,970,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362091,1328,13,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362104,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362104,75,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362104,124,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362105,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362106,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362107,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,74,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,80,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,393,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,428,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,495,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,570,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362107,691,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362148,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362148,95,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362153,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362154,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,6,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,46,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,127,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,262,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,394,10,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362154,610,12,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362159,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362161,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362161,76,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362163,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362166,1,5,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362166,27,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362167,1,6,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362167,369,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362167,470,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362167,577,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362167,585,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362167,635,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362437,1,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362437,4,2,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362437,12,0,0.00,HLT_PFJet80_v22/0,ONE,L1_SingleJet60/0.00
362437,26,1,0.00,HLT_PFJet80_v22/0,ONE,L1_SingleJet60/17000.00
362437,73,7,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
362439,1,1,0.00,HLT_PFJet80_v22/0,ONE,L1_SingleJet60/17000.00
362439,8,3,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,15,2,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,35,1,0.00,HLT_PFJet80_v22/0,ONE,L1_SingleJet60/17000.00
362439,249,8,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
362439,282,9,17000.00,HLT_PFJet80_v22/1,ONE,L1_SingleJet60/17000.00
